date,portfolio_value,cash,n_positions,portfolio_return,sp500_value,sp500_return
2023-02-27,102835.92135196684,52362.077930030806,5,2.8359213519668414,145.0497589111328,-8.23042299816229
2023-02-28,102942.63045078276,52362.077930030806,5,2.942630450782757,142.84088134765625,-9.627927972805416
2023-03-01,103111.11918216704,52362.077930030806,5,3.1111191821670436,142.1977996826172,-10.034790644079683
2023-03-02,104032.1969485855,52362.077930030806,5,4.032196948585498,142.08595275878906,-10.105553566856774
2023-03-03,104958.88712650297,52362.077930030806,5,4.958887126502964,143.54922485351562,-9.17977566705398
2023-03-06,105790.0973392105,52362.077930030806,5,5.790097339210498,144.98452758789062,-8.271693324884255
2023-03-07,105076.83398014067,52362.077930030806,5,5.076833980140671,143.61447143554688,-9.138495686454418
2023-03-08,105295.86458927153,52362.077930030806,5,5.295864589271537,142.56129455566406,-9.80481597199294
2023-03-09,104211.91912418364,52362.077930030806,5,4.2119191241836385,140.95822143554688,-10.819042698328296
2023-03-10,103262.7534366226,52362.077930030806,5,3.262753436622612,141.3030548095703,-10.600874718541197
2023-03-13,103532.34316593168,52362.077930030806,5,3.532343165931695,142.65447998046875,-9.745859741515496
2023-03-14,105138.60930210112,52362.077930030806,5,5.138609302101127,143.45603942871094,-9.238731897531427
2023-03-15,106340.5016208267,52362.077930030806,5,6.340501620826711,143.85678100585938,-8.985192110233376
2023-03-16,108648.62631225583,108648.62631225583,0,8.648626312255825,143.55853271484375,-9.173886801720554
2023-03-17,108648.62631225583,108648.62631225583,0,8.648626312255825,142.02072143554688,-10.146823893578738
2023-03-20,108648.62631225583,108648.62631225583,0,8.648626312255825,143.4280548095703,-9.256437109042093
2023-03-21,108648.62631225583,108648.62631225583,0,8.648626312255825,143.4280548095703,-9.256437109042093
2023-03-22,108648.62631225583,108648.62631225583,0,8.648626312255825,140.7811279296875,-10.931085601704948
2023-03-23,108648.62631225583,108648.62631225583,0,8.648626312255825,140.855712890625,-10.883897448016766
