date,portfolio_value,cash,n_positions,portfolio_return,sp500_value,sp500_return
2023-03-20,100000.0,100000.0,0,0.0,93.15422058105469,-5.828001636954316
2023-03-21,100000.0,100000.0,0,0.0,93.592041015625,-5.385397694905469
2023-03-22,100000.0,100000.0,0,0.0,92.19287872314453,-6.799846855611591
2023-03-23,100000.0,100000.0,0,0.0,92.36419677734375,-6.626657026756
2023-03-24,100000.0,100000.0,0,0.0,93.3255615234375,-5.654788669845045
2023-03-27,100000.0,100000.0,0,0.0,93.71578216552734,-5.2603045827162465
2023-03-28,100000.0,100000.0,0,0.0,92.43083190917969,-6.559293857518645
2023-03-29,100000.0,100000.0,0,0.0,93.86808776855469,-5.106334929924261
2023-03-30,100000.0,100000.0,0,0.0,94.30591583251953,-4.663723275124177
2023-03-31,100000.0,100000.0,0,0.0,96.3808822631836,-2.5660863232713327
2023-04-03,100000.0,100000.0,0,0.0,96.69498443603516,-2.2485523551580067
2023-04-04,100000.0,100000.0,0,0.0,97.84667205810547,-1.0842817060790821
2023-04-05,100000.0,100000.0,0,0.0,99.188720703125,0.2724297989239455
2023-04-06,100000.0,100000.0,0,0.0,99.87403869628906,0.9652353908536915
2023-04-10,100000.0,100000.0,0,0.0,98.70330047607422,-0.21829399804497163
2023-04-11,100000.0,100000.0,0,0.0,98.31307220458984,-0.6127857979249973
2023-04-12,100000.0,100000.0,0,0.0,97.61821746826172,-1.315232328891458
2023-04-13,100000.0,100000.0,0,0.0,99.11048126220703,0.19333553506670764
2023-04-14,100000.0,100000.0,0,0.0,99.44529724121094,0.5318096227677982
2023-04-17,100000.0,100000.0,0,0.0,99.98096466064453,1.0733295993333725
2023-04-18,100000.0,100000.0,0,0.0,99.62702941894531,0.7155273570514931
2023-04-19,100000.0,100000.0,0,0.0,107.41353607177734,8.587107272491966
2023-04-20,100000.0,100000.0,0,0.0,105.55778503417969,6.711080801712721
2023-04-21,100000.0,100000.0,0,0.0,106.81089782714844,7.977884765634946
2023-04-24,100000.0,100000.0,0,0.0,105.60560607910156,6.759424326418451
2023-04-25,100000.0,100000.0,0,0.0,105.19429016113281,6.343614482140425
2023-04-26,100000.0,100000.0,0,0.0,104.02726745605469,5.163841203090458
2023-04-27,100000.0,100000.0,0,0.0,104.74468231201172,5.889094339442202
2023-04-28,100000.0,100000.0,0,0.0,105.67257690429688,6.827126856709875
2023-05-01,100000.0,100000.0,0,0.0,106.28477478027344,7.446013440857313
2023-05-02,100000.0,100000.0,0,0.0,106.65784454345703,7.823159263222479
2023-05-03,100000.0,100000.0,0,0.0,106.90655517578125,8.074587240548837
2023-05-04,100000.0,100000.0,0,0.0,106.04563903808594,7.204264966323803
2023-05-05,100000.0,100000.0,0,0.0,106.42826080322266,7.591067153228148
2023-05-08,100000.0,100000.0,0,0.0,106.08390045166016,7.242944413739116
2023-05-09,100000.0,100000.0,0,0.0,105.46212768554688,6.614378326798831
2023-05-10,100000.0,100000.0,0,0.0,105.88302612304688,7.039875386620942
2023-05-11,100000.0,100000.0,0,0.0,105.27081298828125,6.420973376971051
2023-05-12,100000.0,100000.0,0,0.0,105.69168853759766,6.846447298539471
2023-05-15,100000.0,100000.0,0,0.0,105.0699234008789,6.217888924350401
2023-05-16,100000.0,100000.0,0,0.0,104.63947296142578,5.782735499989133
2023-05-17,100000.0,100000.0,0,0.0,104.09422302246094,5.231528307879452
2023-05-18,100000.0,100000.0,0,0.0,103.75943756103516,4.89308507118329
2023-05-19,100000.0,100000.0,0,0.0,104.1994400024414,5.337894860083758
2023-05-22,100000.0,100000.0,0,0.0,103.54898834228516,4.680336541272245
2023-05-23,100000.0,100000.0,0,0.0,101.14797973632812,2.253095165632102
2023-05-24,100000.0,100000.0,0,0.0,99.52180480957031,0.6091530920959487
2023-05-25,100000.0,100000.0,0,0.0,97.70431518554688,-1.2281939312679735
2023-05-26,100000.0,100000.0,0,0.0,98.40262603759766,-0.522253523994598
2023-05-30,100000.0,100000.0,0,0.0,97.2929916381836,-1.6440114882972146
2023-05-31,100000.0,100000.0,0,0.0,97.57040405273438,-1.3635681408459388
2023-06-01,100000.0,100000.0,0,0.0,98.35478210449219,-0.5706201869540073
2023-06-02,100000.0,100000.0,0,0.0,99.67485809326172,0.7638785945084381
2023-06-05,100000.0,100000.0,0,0.0,99.25396728515625,0.33838924743756493
2023-06-06,100000.0,100000.0,0,0.0,98.1634750366211,-0.7640174240305608
2023-06-07,100000.0,100000.0,0,0.0,97.24517059326172,-1.692355013002922
2023-06-08,100000.0,100000.0,0,0.0,96.40338897705078,-2.5433337071446793
2023-06-09,100000.0,100000.0,0,0.0,97.27388000488281,-1.663331930126788
2023-06-12,100000.0,100000.0,0,0.0,96.9964599609375,-1.9437829903292903
2023-06-13,100000.0,100000.0,0,0.0,97.43648529052734,-1.4989500631751418
2023-06-14,100000.0,100000.0,0,0.0,98.76611328125,-0.15479491717353966
2023-06-15,100000.0,100000.0,0,0.0,100.45924377441406,1.5568342611516073
2023-06-16,100000.0,100000.0,0,0.0,101.5880126953125,2.697935805537477
2023-06-20,100000.0,100000.0,0,0.0,102.0662841796875,3.181432754604474
2023-06-21,100000.0,100000.0,0,0.0,101.6358413696289,2.746287042994422
2023-06-22,100000.0,100000.0,0,0.0,103.54898834228516,4.680336541272245
2023-06-23,100000.0,100000.0,0,0.0,103.35765838623047,4.486916165942012
2023-06-26,100000.0,100000.0,0,0.0,103.79769897460938,4.9317645185986025
2023-06-27,100000.0,100000.0,0,0.0,103.10896301269531,4.235503614118108
2023-06-28,100000.0,100000.0,0,0.0,102.936767578125,4.061426818871139
2023-06-29,100000.0,100000.0,0,0.0,102.98460388183594,4.109785769079299
2023-06-30,100000.0,100000.0,0,0.0,104.28553771972656,5.424933257707232
2023-07-03,100000.0,100000.0,0,0.0,102.56370544433594,3.6842887092571885
2023-07-05,100000.0,100000.0,0,0.0,102.70719909667969,3.8293501343792613
2023-07-06,100000.0,100000.0,0,0.0,102.54457092285156,3.6649451291739243
2023-07-07,100000.0,100000.0,0,0.0,101.73148345947266,2.842974092405859
2023-07-10,100000.0,100000.0,0,0.0,102.37239837646484,3.490891472180646
2023-07-11,100000.0,100000.0,0,0.0,102.83154296875,3.9550525539155945
2023-07-12,100000.0,100000.0,0,0.0,102.20978546142578,3.3265018924777623
2023-07-13,100000.0,100000.0,0,0.0,103.5553970336914,4.686815252304921
2023-07-14,100000.0,100000.0,0,0.0,103.73802947998047,4.871443091233663
2023-07-17,100000.0,100000.0,0,0.0,102.8441390991211,3.967786306195298
2023-07-18,100000.0,100000.0,0,0.0,102.79608154296875,3.9192036862014668
2023-07-19,100000.0,100000.0,0,0.0,103.1132583618164,4.2398458930602345
2023-07-20,100000.0,100000.0,0,0.0,107.48654174804688,8.660910589005844
2023-07-21,100000.0,100000.0,0,0.0,109.85100555419922,11.051207886257286
2023-07-24,100000.0,100000.0,0,0.0,110.1681900024414,11.371857805867268
2023-07-25,100000.0,100000.0,0,0.0,108.5438232421875,9.729743654372491
2023-07-26,100000.0,100000.0,0,0.0,109.64915466308594,10.847151626981733
2023-07-27,100000.0,100000.0,0,0.0,108.27469635009766,9.457676354756316
2023-07-28,100000.0,100000.0,0,0.0,108.35159301757812,9.535413174397188
2023-07-31,100000.0,100000.0,0,0.0,107.00596618652344,8.175084389067578
2023-08-01,100000.0,100000.0,0,0.0,106.2370376586914,7.397754756415109
2023-08-02,100000.0,100000.0,0,0.0,104.40122985839844,5.541889417349455
2023-08-03,100000.0,100000.0,0,0.0,103.3631591796875,4.492477059578381
2023-08-04,100000.0,100000.0,0,0.0,103.4688949584961,4.599368078866273
2023-08-07,100000.0,100000.0,0,0.0,104.2378158569336,5.376689998767503
2023-08-08,100000.0,100000.0,0,0.0,101.47929382324219,2.588029100518896
2023-08-09,100000.0,100000.0,0,0.0,101.21015930175781,2.315954088151506
2023-08-10,100000.0,100000.0,0,0.0,100.67192077636719,1.7718349144216328
2023-08-11,100000.0,100000.0,0,0.0,101.21977996826172,2.3256798674517354
2023-08-14,100000.0,100000.0,0,0.0,101.97909545898438,3.0932914335551898
2023-08-15,100000.0,100000.0,0,0.0,100.8641586303711,1.9661731071481725
2023-08-16,100000.0,100000.0,0,0.0,100.47007751464844,1.567786367897317
2023-08-17,100000.0,100000.0,0,0.0,100.85453796386719,1.956447327847921
2023-08-18,100000.0,100000.0,0,0.0,99.68192291259766,0.7710206021468213
2023-08-21,100000.0,100000.0,0,0.0,99.8357162475586,0.9264942414285438
2023-08-22,100000.0,100000.0,0,0.0,101.06600189208984,2.1702216536724883
2023-08-23,100000.0,100000.0,0,0.0,101.04676818847656,2.150777807823223
2023-08-24,100000.0,100000.0,0,0.0,99.72038269042969,0.809900581094114
2023-08-25,100000.0,100000.0,0,0.0,100.1624984741211,1.2568468020850876
2023-08-28,100000.0,100000.0,0,0.0,98.79766082763672,-0.12290269084007654
2023-08-29,100000.0,100000.0,0,0.0,99.8357162475586,0.9264942414285438
2023-08-30,100000.0,100000.0,0,0.0,100.35474395751953,1.451192707562865
2023-08-31,100000.0,100000.0,0,0.0,98.90339660644531,-0.01601167155218519
2023-09-01,100000.0,100000.0,0,0.0,98.8553237915039,-0.0646097170484694
2023-09-05,100000.0,100000.0,0,0.0,96.96183776855469,-1.978783455408184
2023-09-06,100000.0,100000.0,0,0.0,97.61542510986328,-1.3180551958414055
2023-09-07,100000.0,100000.0,0,0.0,96.75999450683594,-2.182832001932511
2023-09-08,100000.0,100000.0,0,0.0,96.81766510009766,-2.124531315389666
2023-09-11,100000.0,100000.0,0,0.0,98.47085571289062,-0.4532783897503112
2023-09-12,100000.0,100000.0,0,0.0,98.42279815673828,-0.5018610097441312
2023-09-13,100000.0,100000.0,0,0.0,98.70154571533203,-0.22006793082772758
2023-09-14,100000.0,100000.0,0,0.0,98.66310119628906,-0.2589324842725449
2023-09-15,100000.0,100000.0,0,0.0,97.78843688964844,-1.1431531362128933
2023-09-18,100000.0,100000.0,0,0.0,97.0771713256836,-1.8621897950737432
2023-09-19,100000.0,100000.0,0,0.0,96.75999450683594,-2.182832001932511
2023-09-20,100000.0,100000.0,0,0.0,96.38513946533203,-2.561782608085339
2023-09-21,100000.0,100000.0,0,0.0,95.08759307861328,-3.873505635167429
2023-09-22,100000.0,100000.0,0,0.0,94.33788299560547,-4.631406847473096
2023-09-25,100000.0,100000.0,0,0.0,93.68428039550781,-5.292150532542339
2023-09-26,100000.0,100000.0,0,0.0,92.49244689941406,-6.4970056785902175
2023-09-27,100000.0,100000.0,0,0.0,91.81964111328125,-7.1771623585037965
2023-09-28,100000.0,100000.0,0,0.0,94.30902862548828,-4.660576472622591
2023-09-29,100000.0,100000.0,0,0.0,93.08836364746094,-5.894578105566273
2023-10-02,100000.0,100000.0,0,0.0,92.0118637084961,-6.982839591279721
2023-10-03,100000.0,100000.0,0,0.0,92.06954193115234,-6.9245311919856505
2023-10-04,100000.0,100000.0,0,0.0,91.93497467041016,-7.0605686981693445
2023-10-05,100000.0,100000.0,0,0.0,92.46361541748047,-6.526152165486021
2023-10-06,100000.0,100000.0,0,0.0,93.11720275878906,-5.865423905919243
2023-10-09,100000.0,100000.0,0,0.0,93.00186920166016,-5.9820175662536945
2023-10-10,100000.0,100000.0,0,0.0,93.77078247070312,-5.204703359103691
2023-10-11,100000.0,100000.0,0,0.0,89.04188537597656,-9.985267102601647
2023-10-12,100000.0,100000.0,0,0.0,87.16691589355469,-11.880721993727683
2023-10-13,100000.0,100000.0,0,0.0,87.8241195678711,-11.216337890078176
2023-10-16,100000.0,100000.0,0,0.0,89.09021759033203,-9.936406823563571
2023-10-17,100000.0,100000.0,0,0.0,89.05154418945312,-9.975502759545263
2023-10-18,100000.0,100000.0,0,0.0,92.35690307617188,-6.63403041693128
2023-10-19,100000.0,100000.0,0,0.0,92.2409439086914,-6.751256522866534
2023-10-20,100000.0,100000.0,0,0.0,93.53601837158203,-5.442032427182763
2023-10-23,100000.0,100000.0,0,0.0,92.56953430175781,-6.419076040168625
2023-10-24,100000.0,100000.0,0,0.0,91.6320571899414,-7.366795772980417
2023-10-25,100000.0,100000.0,0,0.0,90.4336166381836,-8.57833016159294
2023-10-26,100000.0,100000.0,0,0.0,90.82987213134766,-8.177745288241711
2023-10-27,100000.0,100000.0,0,0.0,89.73774719238281,-9.281802488472913
2023-10-30,100000.0,100000.0,0,0.0,89.8827133178711,-9.135252502363578
2023-10-31,100000.0,100000.0,0,0.0,91.38078308105469,-7.620815234719847
2023-11-01,100000.0,100000.0,0,0.0,91.82535552978516,-7.171385507832994
2023-11-02,100000.0,100000.0,0,0.0,92.74351501464844,-6.243194461133983
2023-11-03,100000.0,100000.0,0,0.0,92.62753295898438,-6.360443705322927
2023-11-06,100000.0,100000.0,0,0.0,91.8156967163086,-7.181149850889379
2023-11-07,100000.0,100000.0,0,0.0,91.62239074707031,-7.376567828788028
2023-11-08,100000.0,100000.0,0,0.0,91.56440734863281,-7.435184738131273
2023-11-09,100000.0,100000.0,0,0.0,90.4142837524414,-8.597874273208173
2023-11-10,100000.0,100000.0,0,0.0,90.82020568847656,-8.187517344049322
2023-11-13,100000.0,100000.0,0,0.0,92.57920837402344,-6.409296271609777
2023-11-14,100000.0,100000.0,0,0.0,93.82595825195312,-5.1489247422128575
2023-11-15,100000.0,100000.0,0,0.0,94.71513366699219,-4.250034437434236
2023-11-16,100000.0,100000.0,0,0.0,96.89936828613281,-2.041935462474298
2023-11-17,100000.0,100000.0,0,0.0,96.21317291259766,-2.735628020795433
2023-11-20,100000.0,100000.0,0,0.0,97.807861328125,-1.1235164715829082
2023-11-21,100000.0,100000.0,0,0.0,98.49407196044922,-0.42980848775932
2023-11-22,100000.0,100000.0,0,0.0,99.25758361816406,0.34204509152027107
2023-11-24,100000.0,100000.0,0,0.0,99.42188262939453,0.5081391892448384
2023-11-27,100000.0,100000.0,0,0.0,99.26724243164062,0.35180943457666647
2023-11-28,100000.0,100000.0,0,0.0,98.6390380859375,-0.28325850164998556
2023-11-29,100000.0,100000.0,0,0.0,100.15641021728516,1.250692026604061
2023-11-30,100000.0,100000.0,0,0.0,100.7942886352539,1.8955397313895617
2023-12-01,100000.0,100000.0,0,0.0,101.36451721191406,2.471998471024195
2023-12-04,100000.0,100000.0,0,0.0,101.66413116455078,2.77488592455295
2023-12-05,100000.0,100000.0,0,0.0,100.85227966308594,1.9541643534840336
2023-12-06,100000.0,100000.0,0,0.0,101.4225082397461,2.530623093118667
2023-12-07,100000.0,100000.0,0,0.0,100.56233978271484,1.661056668514127
2023-12-08,100000.0,100000.0,0,0.0,101.00691986083984,2.1104941081522055
2023-12-11,100000.0,100000.0,0,0.0,102.65959930419922,3.7812302794592023
2023-12-12,100000.0,100000.0,0,0.0,103.10418701171875,4.2306754318485185
2023-12-13,100000.0,100000.0,0,0.0,103.65507507324219,4.787582347116692
2023-12-14,100000.0,100000.0,0,0.0,104.95983123779297,6.106593924110548
2023-12-15,100000.0,100000.0,0,0.0,103.69373321533203,4.82666285759592
2023-12-18,100000.0,100000.0,0,0.0,104.43791961669922,5.578980038011516
2023-12-19,100000.0,100000.0,0,0.0,104.78584289550781,5.930704632324657
2023-12-20,100000.0,100000.0,0,0.0,103.80005645751953,4.934147758728491
2023-12-21,100000.0,100000.0,0,0.0,104.8438491821289,5.989344679921604
2023-12-22,100000.0,100000.0,0,0.0,105.37541198730469,6.526715196325772
2023-12-26,100000.0,100000.0,0,0.0,105.56871795654297,6.7221331742244095
2023-12-27,100000.0,100000.0,0,0.0,106.10993957519531,7.269268033684972
2023-12-28,100000.0,100000.0,0,0.0,106.6994857788086,7.8652554594323965
2023-12-29,100000.0,100000.0,0,0.0,106.38055419921875,7.542839319790873
2024-01-02,100000.0,100000.0,0,0.0,106.16793060302734,7.327892655779444
2024-01-03,100000.0,100000.0,0,0.0,105.84899139404297,7.005468803386705
2024-01-04,99980.72030041504,80701.0207154541,2,-0.019279699584962007,107.26004791259766,8.43194214325942
2024-01-05,99897.41988537597,80701.0207154541,2,-0.10258011462402905,107.08609771728516,8.256091415229694
2024-01-08,100439.72030041504,80701.0207154541,2,0.4397203004150363,108.63246154785156,9.819350398155358
2024-01-09,100631.82113049316,80701.0207154541,2,0.6318211304931598,108.9513931274414,10.141766537796881
2024-01-10,100796.04171154785,80701.0207154541,2,0.7960417115478569,110.56542205810547,11.773429911375866
2024-01-11,101015.68038342285,80701.0207154541,2,1.0156803834228567,110.22551727294922,11.429811418604796
2024-01-12,100983.37996838379,80701.0207154541,2,0.9833799683837796,110.63338470458984,11.842135099327123
2024-01-16,101022.14046643066,80701.0207154541,2,1.0221404664306544,110.47801971435547,11.685072633292148
2024-01-17,100968.41988537597,80701.0207154541,2,0.9684198853759707,110.64311218261719,11.851968857144568
2024-01-18,100886.82113049316,80701.0207154541,2,0.886821130493165,110.73051452636719,11.940326135228286
2024-01-19,101493.72030041504,80701.0207154541,2,1.4937203004150357,111.38117218017578,12.598092698322993
2024-01-22,101223.08162854004,80701.0207154541,2,1.2230816285400348,110.89562225341797,12.107237784583159
2024-01-23,101005.14046643066,80701.0207154541,2,1.005140466430654,110.71109008789062,11.920689470598301
2024-01-24,101321.3400513916,80701.0207154541,2,1.3213400513915952,107.57426452636719,8.749591802641188
2024-01-25,101847.57357592773,101847.57357592773,0,1.84757357592773,109.20580291748047,10.398955940291588
2024-01-26,101847.57357592773,101847.57357592773,0,1.84757357592773,108.77850341796875,9.96698788218804
2024-01-29,101847.57357592773,101847.57357592773,0,1.84757357592773,110.17694854736328,11.380712044278596
2024-01-30,101847.57357592773,101847.57357592773,0,1.84757357592773,110.20609283447266,11.410174753974811
2024-01-31,101847.57357592773,101847.57357592773,0,1.84757357592773,109.8856201171875,11.086200638584941
2024-02-01,101847.57357592773,101847.57357592773,0,1.84757357592773,111.18695831298828,12.40175690302805
2024-02-02,101847.57357592773,101847.57357592773,0,1.84757357592773,108.8756103515625,10.06515577983551
2024-02-05,101847.57357592773,101847.57357592773,0,1.84757357592773,108.42889404296875,9.613558769853192
2024-02-06,101847.57357592773,101847.57357592773,0,1.84757357592773,110.71109008789062,11.920689470598301
2024-02-07,101847.57357592773,101847.57357592773,0,1.84757357592773,110.04098510742188,11.243263104619917
2024-02-08,101847.57357592773,101847.57357592773,0,1.84757357592773,109.1863784790039,10.379319275661603
2024-02-09,101847.57357592773,101847.57357592773,0,1.84757357592773,108.58425903320312,9.770621235888166
2024-02-12,101847.57357592773,101847.57357592773,0,1.84757357592773,109.28349304199219,10.47749488606029
2024-02-13,101847.57357592773,101847.57357592773,0,1.84757357592773,108.12781524658203,9.309190468088424
2024-02-14,101847.57357592773,101847.57357592773,0,1.84757357592773,108.82705688476562,10.016071831011764
2024-02-15,101847.57357592773,101847.57357592773,0,1.84757357592773,110.3614730834961,11.567252645512237
2024-02-16,101827.89381689453,82148.1347836914,2,1.8278938168945214,110.72079467773438,11.930500090162056
2024-02-20,101656.89381689453,82148.1347836914,2,1.6568938168945335,113.2749252319336,14.512536382975739
2024-02-21,101453.36765014651,578.8102770996302,10,1.4533676501465198,114.46943664550781,15.720098704705144
2024-02-22,110043.68828320316,90691.16801953128,2,10.043688283203146,115.58625793457031,16.849122080665822
2024-02-23,110615.0081074219,90691.16801953128,2,10.615008107421907,116.01356506347656,17.281097851520588
2024-02-26,110868.44731640628,90691.16801953128,2,10.868447316406282,115.26577758789062,16.52514025252474
2024-02-27,110580.80766796878,90691.16801953128,2,10.580807667968784,115.95530700683594,17.222203283133087
2024-02-28,110556.68828320316,90691.16801953128,2,10.556688283203153,116.58654022216797,17.86033318159781
2024-02-29,110861.24907421878,90691.16801953128,2,10.86124907421877,115.21722412109375,16.476056303700993
2024-03-01,111244.6477558594,90691.16801953128,2,11.244647755859404,115.19780731201172,16.456427351822246
2024-03-04,111137.0081074219,90691.16801953128,2,11.13700810742191,116.57683563232422,17.850522562034055
2024-03-05,110305.40898632816,90691.16801953128,2,10.305408986328146,115.06183624267578,16.318970699412326
2024-03-06,110242.40898632816,90691.16801953128,2,10.242408986328154,115.89702606201172,17.163285576491894
2024-03-07,110708.60722851566,90691.16801953128,2,10.708607228515653,117.43144226074219,18.714466390992367
2024-03-08,110552.0081074219,90691.16801953128,2,10.552008107421894,117.47029113769531,18.753739720252337
2024-03-11,110866.2874042969,90691.16801953128,2,10.866287404296916,116.7225112915039,17.997789834007705
2024-03-12,111540.20854687503,90691.16801953128,2,11.54020854687503,117.27606964111328,18.55739621220618
2024-03-13,111338.96758007816,90691.16801953128,2,11.338967580078151,116.69337463378906,17.968334837062727
2024-03-14,111227.3684589844,90691.16801953128,2,11.2273684589844,115.4211654663086,16.682225856813382
2024-03-15,108419.72771191409,90691.16801953128,2,8.419727711914081,112.15809631347656,13.38350529426382
2024-03-18,109190.12749218753,90691.16801953128,2,9.190127492187528,109.19609069824219,10.389137607976595
2024-03-19,109364.02378833013,616.864608642627,10,9.364023788330122,109.89533233642578,11.096018970899934
2024-03-20,108451.98301684576,616.864608642627,10,8.451983016845755,108.28321075439453,9.466283785128304
2024-03-21,107647.14097583013,616.864608642627,10,7.6471409758301245,108.29292297363281,9.476102117443297
2024-03-22,107705.98118579107,616.864608642627,10,7.7059811857910665,107.38003540039062,8.553240581843792
2024-03-25,107477.62742602544,616.864608642627,10,7.477627426025446,106.8362045288086,8.003467961462785
2024-03-26,107113.9824064942,616.864608642627,10,7.11398240649419,108.28321075439453,9.466283785128304
2024-03-27,107851.90257250982,616.864608642627,10,7.851902572509828,110.20609283447266,11.410174753974811
2024-03-28,108305.50755297857,616.864608642627,10,8.305507552978565,110.38089752197266,11.586889310142222
2024-04-01,109628.74266040044,616.864608642627,10,9.628742660400436,108.85618591308594,10.045519115205526
2024-04-02,107223.62278735357,616.864608642627,10,7.2236227873535785,108.78820037841797,9.976790789000578
2024-04-03,108171.14707934576,616.864608642627,10,8.171147079345765,108.0695571899414,9.250295899700923
2024-04-04,100404.504989502,616.864608642627,10,0.404504989501997,106.93331909179688,8.101643571861473
2024-04-05,102609.50352465826,616.864608642627,10,2.609503524658252,107.99187469482422,9.171764666683435
2024-04-08,102321.34153735357,616.864608642627,10,2.3213415373535717,107.33148956298828,8.504164345771281
2024-04-09,103055.54356372076,616.864608642627,10,3.055543563720753,109.19609069824219,10.389137607976595
2024-04-10,101058.22434985357,616.864608642627,10,1.0582243498535648,107.96272277832031,9.142294244235982
2024-04-11,102618.94456469732,616.864608642627,10,2.618944564697312,108.23464965820312,9.417192123553342
2024-04-12,98670.98387133794,616.864608642627,10,-1.3290161286620528,106.4876708984375,7.651126347051274
2024-04-15,97059.1884611817,616.864608642627,10,-2.940811538818311,106.2729721069336,7.434081814705462
2024-04-16,98836.94798266607,616.864608642627,10,-1.163052017333932,106.58527374267578,7.749795573528662
2024-04-17,94090.98716723638,616.864608642627,10,-5.909012832763616,103.35482788085938,4.484054735235898
2024-04-18,94571.02525317388,616.864608642627,10,-5.428974746826121,102.7399673461914,3.8624764009094203
2024-04-19,90091.02391040044,616.864608642627,10,-9.908976089599552,104.70165252685547,5.8455944225085155
2024-04-22,91150.344833252,616.864608642627,10,-8.849655166747993,104.49671173095703,5.638414498985078
2024-04-23,93167.1865080567,616.864608642627,10,-6.832813491943302,105.00420379638672,6.1514512852605785
2024-04-24,93056.22715747076,616.864608642627,10,-6.943772842529238,104.32102966308594,5.460812976426288
2024-04-25,93925.66197192388,616.864608642627,10,-6.07433802807612,104.291748046875,5.43121143720795
2024-04-26,95879.42149340826,616.864608642627,10,-4.120578506591743,104.94564056396484,6.092248206823903
